9.739342877694529963e-13	5.751295626207919003e-12	2.429402740835686290e-11	1.152667690194425142e-11	1.719103699890635182e-12
9.831649762637474631e-13	5.809042952034973097e-12	2.457485856984860000e-11	1.167093223479763397e-11	1.740383389373690748e-12
9.925639671056332335e-13	5.867830387155305469e-12	2.486110589728279623e-11	1.181813009609604265e-11	1.762094808599306399e-12
1.002135861442631788e-12	5.927685720775367392e-12	2.515291942174518918e-11	1.196835512684185468e-11	1.784250340280422619e-12
1.011885427872407121e-12	5.988637735266247348e-12	2.545045464841507259e-11	1.212169513437582360e-11	1.806862829599762214e-12
1.021817610054822825e-12	6.050716250754524576e-12	2.575387280543522084e-11	1.227824123875941631e-11	1.829945605569778021e-12
1.031937534739472251e-12	6.113952172126673292e-12	2.606334110635959530e-11	1.243808802723632321e-11	1.853512503570808725e-12
1.042250520235193524e-12	6.178377538600053245e-12	2.637903302704436746e-11	1.260133371729232511e-11	1.877577889143154458e-12
1.052762085349997082e-12	6.244025576024725592e-12	2.670112859791115342e-11	1.276808032887120127e-11	1.902156683114359631e-12
1.063477958831954677e-12	6.310930752092317492e-12	2.702981471257971328e-11	1.293843386634542821e-11	1.927264388148972585e-12
1.074404089343840599e-12	6.379128834641270909e-12	2.736528545394150170e-11	1.311250451088541604e-11	1.952917116814649273e-12
1.085546656006810760e-12	6.448656953261940263e-12	2.770774243882624823e-11	1.329040682391938698e-11	1.979131621265478654e-12
1.096912079551044337e-12	6.519553664420339492e-12	2.805739518249996020e-11	1.347225996242897573e-11	2.005925324651116628e-12
1.108507034114199701e-12	6.591859020336039443e-12	2.841446148432867125e-11	1.365818790688256960e-11	2.033316354368691778e-12
1.120338459731665164e-12	6.665614641867708474e-12	2.877916783604382407e-11	1.384831970267088576e-11	2.061323577283426416e-12
1.132413575566013745e-12	6.740863795679571228e-12	2.915174985415775668e-11	1.404278971597657713e-11	2.089966637053850672e-12
1.144739893926808409e-12	6.817651475983374141e-12	2.953245273819888180e-11	1.424173790508358452e-11	2.119265993708172475e-12
1.157325235135938564e-12	6.896024491173628350e-12	2.992153175656869843e-11	1.444531010821189008e-11	2.149242965630053793e-12
