4.987686848568504299e-14	4.742439643713998036e-14	5.043645292055145048e-14	2.858166938645111729e-14	2.661407699908656308e-14	4.657516816557000268e-14	2.482697159889756304e-14	1.020829307689457346e-13	2.447974422186864947e-14	7.444741537201250167e-15	1.402342734812639979e-14	1.231859420270616337e-15	2.405262558244059022e-15	3.096462781939947926e-15	2.780651299356889129e-15	1.128202419556897174e-14	5.444194668226870329e-14	1.646653989742769771e-14	7.627147631075333109e-15	2.138233014459104393e-14	4.433678819371830958e-15	5.614422028715974907e-15	5.763093067512080788e-15	6.933366767791921411e-14	4.343290947082984307e-14	9.714246108263279665e-14
5.149763040885529075e-14	4.896827800817629023e-14	5.208284933158443696e-14	2.951817990529649374e-14	2.748727693451155014e-14	4.810773818400275258e-14	2.564530565476974116e-14	1.054539800570197728e-13	2.529066713732074925e-14	7.691866198775727303e-15	1.449092206136205476e-14	1.273069606990119230e-15	2.485905699006656669e-15	3.200753904511417304e-15	2.874625826146811959e-15	1.166785189821369954e-14	5.631315622589509291e-14	1.703502012772658614e-14	7.891347755516367384e-15	2.212549000897471958e-14	4.588321208898907315e-15	5.810850288504865707e-15	5.965468445827875368e-15	7.177603122220180809e-14	4.497040629563558845e-14	1.005965474173369714e-13
5.316858305068529618e-14	5.056000057240684565e-14	5.378031431578967189e-14	3.048378142707917845e-14	2.838761547541035007e-14	4.968799564301849933e-14	2.648912092344488598e-14	1.089300784176874806e-13	2.612689407473143672e-14	7.946709074485716604e-15	1.497304553965712538e-14	1.315571410000062458e-15	2.569078984240717940e-15	3.308324210574197768e-15	2.971560057758900699e-15	1.206590369960741550e-14	5.824380591909098851e-14	1.762160080147469389e-14	8.163975144425166398e-15	2.289239764078522409e-14	4.747914769777438873e-15	6.013578226370377327e-15	6.174347558150959225e-15	7.429702323200031527e-14	4.655753814856072244e-14	1.041624255495078786e-13
5.489129680887812476e-14	5.220106035998176724e-14	5.553044410563190833e-14	3.147938258669673753e-14	2.931594008224043482e-14	5.131742900782601601e-14	2.735921255787169058e-14	1.125145031712537716e-13	2.698921418714131780e-14	8.209510822202187463e-15	1.547025375572752716e-14	1.359405079660814890e-15	2.654861251737146739e-15	3.419275861635883513e-15	3.071546196892846380e-15	1.247656045936601621e-14	6.023574806056158319e-14	1.822684610224766811e-14	8.445292527669559689e-15	2.368379358255911366e-14	4.912613941626814250e-15	6.222802398647771344e-15	6.389933399628149369e-15	7.689909866631795602e-14	4.819585560127736201e-14	1.078435896840756925e-13
5.666739431859373435e-14	5.389300331958049648e-14	5.733488789648103732e-14	3.250592210909522297e-14	3.027312626134092037e-14	5.299757593509914717e-14	2.825640196916879327e-14	1.162106397757430030e-13	2.787844263176905665e-14	8.480520023334641257e-15	1.598301767021761473e-14	1.404612187690310880e-15	2.743333925420384403e-15	3.533714365397477416e-15	3.174679463044528836e-15	1.290021545737340837e-14	6.229089527939663678e-14	1.885133857048890466e-14	8.735571177252668692e-15	2.450044243709887463e-14	5.082578178249123398e-15	6.438725739486425106e-15	6.612435547677659595e-15	7.958479204415902816e-14	4.988695943517675384e-14	1.116436470947045418e-13
5.849855234034210879e-14	5.563742691296226843e-14	5.919534975477642243e-14	3.356436989075414941e-14	3.126007857212545711e-14	5.473002503650545911e-14	2.918153776707071420e-14	1.200219856958732304e-13	2.879542149882833502e-14	8.759993465541216116e-15	1.651182376533600374e-14	1.451235674132459371e-15	2.834581107181495240e-15	3.651748694340873251e-15	3.281058199268740969e-15	1.333727483136335655e-14	6.441122265692679134e-14	1.949567974819870135e-14	9.035091206997040463e-15	2.534313371072787072e-14	5.257972123184766504e-15	6.661557783955478469e-15	6.842070392016749228e-15	8.235672022258668361e-14	5.163250239242325045e-14	1.155663220628080951e-13
6.038650372207875608e-14	5.743598197994326529e-14	6.111359060089155939e-14	3.465572812338597395e-14	3.227773167354655661e-14	5.651641771085073743e-14	3.013549673691844237e-14	1.239521544221989324e-13	2.974102077632243508e-14	9.048196436377775976e-15	1.705717459908335881e-14	1.499319896134629382e-15	2.928689672244805003e-15	3.773491408870121873e-15	3.390783983035669609e-15	1.378815803120336704e-14	6.659876992942828458e-14	2.016049084815634785e-14	9.344141883620212139e-15	2.621268268856605686e-14	5.438965791924879847e-15	6.891514899603249254e-15	7.079061373395535063e-15	8.521758527983911775e-14	5.343419099313553638e-14	1.196154599651807739e-13
6.233303943885239648e-14	5.929037467699664345e-14	6.309143027012231338e-14	3.578103246179179371e-14	3.332705141165052500e-14	5.835845004803735499e-14	3.111918485490749507e-14	1.280048796474686786e-13	3.071613935250516657e-14	9.345403028395614896e-15	1.761958938104278234e-14	1.548910678619719064e-15	3.025749368234178276e-15	3.899058785218309483e-15	3.503961741370812595e-15	1.425329829063813504e-14	6.885564377529563243e-14	2.084641344875591392e-14	9.663021949700220458e-15	2.710993134321866340e-14	5.625734761073124505e-15	7.128820526836632711e-15	7.323639231413566326e-15	8.817017750801366651e-14	5.529378742151437312e-14	1.237950315164975570e-13
6.434001071338849196e-14	6.120236849263387567e-14	6.513074965514675415e-14	3.694135323774922921e-14	3.440903594995485848e-14	6.025787480783498331e-14	3.213353834317329221e-14	1.321840196066458378e-13	3.172170605755386383e-14	9.651896456160880174e-15	1.819960457060532543e-14	1.600055366928313939e-15	3.125852918086438771e-15	4.028570948310805567e-15	3.620699870448411286e-15	1.473314311718466237e-14	7.118402019006094083e-14	2.155411021548721890e-14	9.992039959013381685e-15	2.803574927823228713e-14	5.818460364734920863e-15	7.373705428477526554e-15	7.576042261785705311e-15	9.121737851976427597e-14	5.721311148372734081e-14	1.281091371730202126e-13
6.640933122097081174e-14	6.317378634282149084e-14	6.723349293335578443e-14	3.813779672185736470e-14	3.552471694444255153e-14	6.221650347659033226e-14	3.317952476639650147e-14	1.364935615875217068e-13	3.275868074610275252e-14	9.967969385690746577e-15	1.879777449857621586e-14	1.652802881514560114e-15	3.229096126975235387e-15	4.162152009792983601e-15	3.741110359826403760e-15	1.522815480094073820e-14	7.358614695290444680e-14	2.228426565016081828e-14	1.033151462474848874e-14	2.899103470773913372e-14	6.017329898430547344e-15	7.626407948868455928e-15	7.836516583441317750e-15	9.436216447361415494e-14	5.919404264043969456e-14	1.325620117039686325e-13
