4.918863184981944788e-16	2.555938164897923972e-16	5.794617230212397823e-16	1.759265292392565278e-16	4.160380327831924138e-18	3.568931070006149564e-16	4.289389073044994111e-17	4.656584525931978664e-17	1.953511417983768562e-16	3.114091574538426090e-17	5.955727842885418544e-16	2.441921215641090193e-18	6.961947244777559339e-18	4.013557341578548136e-17	2.262974011471501627e-16	1.590056774129730952e-16	6.039706591804912670e-16	2.273114305043045562e-16	4.228954955997414147e-16	2.138504068879816328e-16	2.126810525352181227e-16	3.747043633907881147e-17	6.337779841342428160e-17	4.672043683672289917e-16	2.727405946907786162e-16	4.981065759459713775e-16
5.216297689478525274e-16	2.711452155351584082e-16	6.150392973513284727e-16	1.868635479524043045e-16	4.420170731720987932e-18	3.793975773817930434e-16	4.561425316602180398e-17	4.953763386831146101e-17	2.079504958505446180e-16	3.316328434359356718e-17	6.348083672984092117e-16	2.604701494206469286e-18	7.429535710830072697e-18	4.287344001306056984e-17	2.419159862777667476e-16	1.704383408023895421e-16	6.481718434882077349e-16	2.442111765201267935e-16	4.547161621472715175e-16	2.301369825092085502e-16	2.290878694106662555e-16	4.039369180428430458e-17	6.839008731133407546e-17	5.045889754605031427e-16	2.949717356104197520e-16	5.394010248787067800e-16
5.529292906055176237e-16	2.875152969317003584e-16	6.525074822860072664e-16	1.983879838199566272e-16	4.693957604975395994e-18	4.031224401630242547e-16	4.848274319726819468e-17	5.267203168940645000e-17	2.212455527138056200e-16	3.529801433383842298e-17	6.762504698259600358e-16	2.776719392725890973e-18	7.923808807576430008e-18	4.576946621654888302e-17	2.584457172181246363e-16	1.825607560522382058e-16	6.950772343935863035e-16	2.621582672107769389e-16	4.885288510247676708e-16	2.474534908991239091e-16	2.465432650438881409e-16	4.350548475777284165e-17	7.372920470533311258e-17	5.444343912413241588e-16	3.186885536293780121e-16	5.834943500050489533e-16
5.858603262276802246e-16	3.047426842632166423e-16	6.919547792028655805e-16	2.105281929032726922e-16	4.982423849481550207e-18	4.281278162698621527e-16	5.150663504137842893e-17	5.597696470557093342e-17	2.352698624890688038e-16	3.755052447261186045e-17	7.200073482165271163e-16	2.958435448024088492e-18	8.446103668248269946e-18	4.883156947245952236e-17	2.759321335452421683e-16	1.954085509105198661e-16	7.448276049756482121e-16	2.812073708159225007e-16	5.244379638562295576e-16	2.658543139554357321e-16	2.651031850905193010e-16	4.681596743713464604e-17	7.941291213632644355e-17	5.868751203220523404e-16	3.439728211477654816e-16	6.305417450496706939e-16
6.205028275320057720e-16	3.228682248671244492e-16	7.334729597416830832e-16	2.233130859155457155e-16	5.286267004229631116e-18	4.544759000707986785e-16	5.469351537118444411e-17	5.946074787468808418e-17	2.500586104849948582e-16	3.992646692792537217e-17	7.661907882825483299e-16	3.150326042630514134e-18	8.997809862798882885e-18	5.206804448472709016e-17	2.944229221743194420e-16	2.090187676647387028e-16	7.975701655253714340e-16	3.014157651182218983e-16	5.625527147726276512e-16	2.853961938038567745e-16	2.848259028429260040e-16	5.033571696514838287e-17	8.545975244863822292e-17	6.320518897467214550e-16	3.709102542964417302e-16	6.807057732371741896e-16
6.569389534608102705e-16	3.419345086724628058e-16	7.771573679567934288e-16	2.367720426615642618e-16	5.606193476316840596e-18	4.822299802525061442e-16	5.805116498721749647e-17	6.313198485251775993e-17	2.656485144194026718e-16	4.243173529191862698e-17	8.149161593315715684e-16	3.352880822671817795e-18	9.580358629277923985e-18	5.548751666053233027e-17	3.139678765901192426e-16	2.234297466080880352e-16	8.534579664431303461e-16	3.228432691084358035e-16	6.029872495737937022e-16	3.061383419378837843e-16	3.057720780132483443e-16	5.407572978310290395e-17	9.188901341680239055e-17	6.801113483452186817e-16	3.995904614947746805e-16	7.341565636374092450e-16
6.952510848847270186e-16	3.619853026487105347e-16	8.231074631766302965e-16	2.509352592054367710e-16	5.942924053938775012e-18	5.114542144839146613e-16	6.158749725217525475e-17	6.699949054742328012e-17	2.820776921829178637e-16	4.507247508911073494e-17	8.663032118678711716e-16	3.566604016736261429e-18	1.019522122417044014e-17	5.909890550966035242e-17	3.346188361906806326e-16	2.386811899149142495e-16	9.126496058777474066e-16	3.455521706649842215e-16	6.458607638559661743e-16	3.281426180128442583e-16	3.280049722386889349e-16	5.804745056820977235e-17	9.872074259777373217e-17	7.312060013920907440e-16	4.301069029478427624e-16	7.910720009808998124e-16
7.355214213192912828e-16	3.830652606997988009e-16	8.714274118754991662e-16	2.658344065093337510e-16	6.297209537255143272e-18	5.422144416255614698e-16	6.531060363339375862e-17	7.107229290750075179e-17	2.993856105967706825e-16	4.785509694265898924e-17	9.204773639839035710e-16	3.792019877107195053e-18	1.084391997621326835e-17	6.291142957295099658e-17	3.564296903028956304e-16	2.548144332715026458e-16	9.753096189093634472e-16	3.696072564003745449e-16	6.912976731796210610e-16	3.514737467278093385e-16	3.515907825742188117e-16	6.226283559706996770e-17	1.059758334622653604e-16	7.854946173008527812e-16	4.625569871039411575e-16	8.516379865485540117e-16
7.778336528988315005e-16	4.052201514259455424e-16	9.222264904837340826e-16	2.815032852787029692e-16	6.669849328682639104e-18	5.745797468351123395e-16	6.922890054759569205e-17	7.535973120171244833e-17	3.176131931421908222e-16	5.078629128090758024e-17	9.775709093941026229e-16	4.029680099896072573e-18	1.152804869518103062e-17	6.693466446734655558e-17	3.794565064690257955e-16	2.718728354303703643e-16	1.041609580369366227e-15	3.950760066948197630e-16	7.394278701265820564e-16	3.761995169025766224e-16	3.765989814025119894e-16	6.673443052694672697e-17	1.136761642125049143e-16	8.431431032662171100e-16	4.970423713877175162e-16	9.160488251749636098e-16
8.222760555268432626e-16	4.284975746581387983e-16	9.756191479311787694e-16	2.979781290038944426e-16	7.061703307256486214e-18	6.086240261818909152e-16	7.335131235362975226e-17	7.987161422788748377e-17	3.368030827812885775e-16	5.387304268978632122e-17	1.037723562027013179e-15	4.280169681095357549e-18	1.224929325926657091e-17	7.117863633271591551e-17	4.037577794592517084e-16	2.899021162566634103e-16	1.111729543477181040e-15	4.220289326300454670e-16	7.903870617868110179e-16	4.023909124041678956e-16	4.031025345178557284e-16	7.147543166766489767e-17	1.218447375779293095e-16	9.043255739257470201e-16	5.336694268896597541e-16	9.845077346129082327e-16
