8.035316944263568702e-16	4.892788601202735033e-15	1.122623389400689855e-14	2.672029130489888295e-14	5.227983648263334093e-14	1.000921435999650739e-13	4.948740692460806877e-13
8.112590905006508286e-16	4.937268198735265249e-15	1.132601786130621933e-14	2.696403171817673039e-14	5.271802118393786236e-14	1.010750224628625176e-13	4.994033541589661626e-13
8.191313330685747682e-16	4.982563165885169455e-15	1.142760984046140273e-14	2.721225986511793251e-14	5.316389340867959391e-14	1.020762409147488690e-13	5.040134796128005313e-13
8.271524883804173702e-16	5.028696219226636797e-15	1.153105995804311621e-14	2.746510111360660770e-14	5.361766338173930954e-14	1.030963095228854063e-13	5.087066431385767492e-13
8.353267737503641543e-16	5.075690916709050664e-15	1.163642019307916455e-14	2.772268548172079916e-14	5.407954904924401163e-14	1.041357576973757709e-13	5.134851222902413124e-13
8.436585645314825400e-16	5.123571696444316201e-15	1.174374446235050907e-14	2.798514785228537142e-14	5.454977643294407558e-14	1.051951345570935598e-13	5.183512782918540408e-13
8.521524014761439528e-16	5.172363917635523920e-15	1.185308871039265130e-14	2.825262819927557923e-14	5.502858000410126585e-14	1.062750098433004726e-13	5.233075598844997611e-13
8.608129985067336690e-16	5.222093903784814707e-15	1.196451100450531465e-14	2.852527182683499561e-14	5.551620307814285277e-14	1.073759748840211439e-13	5.283565073857468348e-13
8.696452509233208740e-16	5.272788988328595060e-15	1.207807163509574084e-14	2.880322962172771594e-14	5.601289823142809364e-14	1.084986436124672047e-13	5.335007569753811859e-13
8.786542440769513048e-16	5.324477562859165351e-15	1.219383322170500668e-14	2.908665832010572738e-14	5.651892774157443616e-14	1.096436536430472676e-13	5.387430452221670461e-13
8.878452625393796265e-16	5.377189128103865800e-15	1.231186082509300699e-14	2.937572078953847758e-14	5.703456405289896410e-14	1.108116674087646040e-13	5.440862138674865590e-13
8.972237998023880943e-16	5.430954347845698602e-15	1.243222206578626902e-14	2.967058632732345951e-14	5.756009026864733157e-14	1.120033733640916899e-13	5.495332148829031937e-13
9.067955685423754307e-16	5.485805105983532831e-15	1.255498724952351442e-14	2.997143097617441135e-14	5.809580067181212093e-14	1.132194872577233886e-13	5.550871158199958757e-13
9.165665114886450759e-16	5.541774566945183560e-15	1.268022950006740880e-14	3.027843785846823269e-14	5.864200127647884926e-14	1.144607534799480068e-13	5.607511054722126734e-13
9.265428129368265501e-16	5.598897239683321283e-15	1.280802489988754326e-14	3.059179753032383873e-14	5.919901041179026877e-14	1.157279464897462124e-13	5.665284998700310161e-13
9.367309109521057812e-16	5.657209045502194820e-15	1.293845263925905506e-14	3.091170835688594263e-14	5.976715934078284426e-14	1.170218723271253010e-13	5.724227486323701205e-13
9.471375103104860857e-16	5.716747389982795862e-15	1.307159517436467246e-14	3.123837691029563188e-14	6.034679291652785679e-14	1.183433702166355583e-13	5.784374416990135932e-13
9.577695962301669074e-16	5.777551239295514031e-15	1.320753839503489165e-14	3.157201839194857095e-14	6.093827027820381345e-14	1.196933142684878519e-13	5.845763164707795675e-13
9.686344489493288919e-16	5.839661201212703736e-15	1.334637180281214678e-14	3.191285708077012682e-14	6.154196558993885068e-14	1.210726152842114361e-13	5.908432653863168945e-13
9.797396592112097797e-16	5.903119611158998816e-15	1.348818870008095351e-14	3.226112680937883541e-14	6.215826882549350389e-14	1.224822226743547691e-13	5.972423439667594156e-13
9.910931447223690067e-16	5.967970623665080612e-15	1.363308639106682618e-14	3.261707147016266572e-14	6.278758660210557916e-14	1.239231264963504952e-13	6.037777793620316503e-13
1.002703167655516162e-15	6.034260309620994445e-15	1.378116639557371301e-14	3.298094555346191019e-14	6.343034306709594802e-14	1.253963596213376524e-13	6.104539794353941044e-13
1.014578353274285824e-15	6.102036759758313373e-15	1.393253467640257020e-14	3.335301472023566542e-14	6.408698084113534338e-14	1.269030000394746851e-13	6.172755424258788442e-13
1.026727709763887856e-15	6.171350194826988161e-15	1.408730188147354131e-14	3.373355641179164244e-14	6.475796202240233159e-14	1.284441733140824129e-13	6.242472672316199462e-13
