1.192265840521790185e-13	2.642975921233775164e-13	6.275529749922730381e-13	1.148391598591396469e-12	3.114830969994673693e-12
1.205557610194933137e-13	2.672395274723568802e-13	6.344784765170779875e-13	1.160510089873799058e-12	3.153992991441679279e-12
1.219119962702733908e-13	2.702410660615678194e-13	6.415454145997383143e-13	1.172868971150970730e-12	3.193972965237584998e-12
1.232960765414816624e-13	2.733039343566784401e-13	6.487579223780735036e-13	1.185475149208048417e-12	3.234794752315774225e-12
1.247088181328099250e-13	2.764299235266986061e-13	6.561202890003352873e-13	1.198335788707929579e-12	3.276483109620776107e-12
1.261510682711257954e-13	2.796208924247467331e-13	6.636369668532559273e-13	1.211458324046432018e-12	3.319063731419707057e-12
1.276237065498309943e-13	2.828787707322462984e-13	6.713125791882236161e-13	1.224850471856593561e-12	3.362563292879815129e-12
1.291276464479127060e-13	2.862055622769760846e-13	6.791519281710597746e-13	1.238520244203457945e-12	3.407009496056757878e-12
1.306638369338205833e-13	2.896033485361510949e-13	6.871600033827567026e-13	1.252475962513739380e-12	3.452431118448689063e-12
1.322332641596767069e-13	2.930742923365459265e-13	6.953419908005384714e-13	1.266726272287973318e-12	3.498858064282712342e-12
1.338369532517372786e-13	2.966206417645492539e-13	7.037032822907947514e-13	1.281280158646355016e-12	3.546321418712548257e-12
1.354759702034663877e-13	3.002447343000168122e-13	7.122494856478166193e-13	1.296146962763220694e-12	3.594853505119716641e-12
1.371514238780634069e-13	3.039490011888211699e-13	7.209864352148132943e-13	1.311336399249342971e-12	3.644487945725013446e-12
1.388644681278078404e-13	3.077359720701487455e-13	7.299202031264954278e-13	1.326858574545665443e-12	3.695259725732837181e-12
1.406163040381494594e-13	3.116082798758132791e-13	7.390571112155289966e-13	1.342724006397016660e-12	3.747205261248018760e-12
1.424081823050906628e-13	3.155686660202053533e-13	7.484037436284569183e-13	1.358943644479658267e-12	3.800362471223422085e-12
1.442414057550742502e-13	3.196199859009505694e-13	7.579669602002682745e-13	1.375528892262275343e-12	3.854770853716815952e-12
1.461173320173205714e-13	3.237652147319332778e-13	7.677539106406931377e-13	1.392491630186339628e-12	3.910471566757469220e-12
1.480373763593503622e-13	3.280074537320756738e-13	7.777720495895433258e-13	1.409844240258589789e-12	3.967507514146993039e-12
1.500030146972959818e-13	3.323499366951421637e-13	7.880291526030553357e-13	1.427599632155879986e-12	4.025923436545009320e-12
1.520157867935460386e-13	3.367960369678912045e-13	7.985333331382350683e-13	1.445771270950739802e-12	4.085766008218769612e-12
1.540772996553002650e-13	3.413492748661459201e-13	8.092930606077293610e-13	1.464373206574932521e-12	4.147083939866952672e-12
1.561892311487376737e-13	3.460133255607993826e-13	8.203171795837697336e-13	1.483420105147963400e-12	4.209928087961956262e-12
1.583533338447297776e-13	3.507920274684524723e-13	8.316149302363290817e-13	1.502927282308163917e-12	4.274351571092027967e-12
1.605714391133834359e-13	3.556893911843199247e-13	8.431959700978579684e-13	1.522910738695534925e-12	4.340409893825545480e-12
1.628454614861696857e-13	3.607096089982440318e-13	8.550703972548632462e-13	1.543387197748359391e-12	4.408161078664062646e-12
1.651774033060161878e-13	3.658570650381916318e-13	8.672487750752832958e-13	1.564374145989464378e-12	4.477665806699902289e-12
1.675693596875195999e-13	3.711363460894636029e-13	8.797421585901129141e-13	1.585889875993391964e-12	4.548987567647589172e-12
1.700235238113817553e-13	3.765522531421036496e-13	8.925621226582142248e-13	1.607953532242580029e-12	4.622192819977378842e-12
1.725421925793247813e-13	3.821098137236587889e-13	9.057207920547376175e-13	1.630585160099088942e-12	4.697351161944044395e-12
1.751277726580976345e-13	3.878142950795788804e-13	9.192308736362451482e-13	1.653805758138859428e-12	4.774535514375313571e-12
1.777827869437928250e-13	3.936712182692163893e-13	9.331056907495747793e-13	1.677637334117866266e-12	4.853822316163001860e-12
1.805098814805589630e-13	3.996863732516140412e-13	9.473592200668891729e-13	1.702102964864276143e-12	4.935291733486472270e-12
1.833118328709619655e-13	4.058658350421751699e-13	9.620061310463086378e-13	1.727226860418038207e-12	5.019027883893816317e-12
1.861915562187515176e-13	4.122159810289101187e-13	9.770618282363446739e-13	1.753034432769477255e-12	5.105119076471722161e-12
1.891521136486561631e-13	4.187435095453935488e-13	9.925424966630849069e-13	1.779552369581858525e-12	5.193658069451977256e-12
1.921967234521229879e-13	4.254554598068711702e-13	1.008465150562121400e-12	1.806808713319817288e-12	5.284742346732044569e-12
1.953287699126673357e-13	4.323592333263177968e-13	1.024847685742695681e-12	1.834832946246511516e-12	5.378474414930624514e-12
1.985518138697755851e-13	4.394626169387044016e-13	1.041708935899881713e-12	1.863656081797829963e-12	5.474962122758421262e-12
2.018696040861666054e-13	4.467738075744918050e-13	1.059068733222073023e-12	1.893310762892463448e-12	5.574319004661384339e-12
2.052860894897356974e-13	4.543014389375509612e-13	1.076947973676075026e-12	1.923831367792853556e-12	5.676664650890493478e-12
2.088054323687721878e-13	4.620546102585005559e-13	1.095368687391103426e-12	1.955254124194589558e-12	5.782125106371544985e-12
2.124320226071375303e-13	4.700429173120773203e-13	1.114354114606506654e-12	1.987617232291602330e-12	5.890833300992902430e-12
2.161704930551393655e-13	4.782764859068124260e-13	1.133928787696598075e-12	2.020960997642402448e-12	6.002929514202209535e-12
2.200257361419426662e-13	4.867660080772875848e-13	1.154118619840347179e-12	2.055327974749692976e-12	6.118561877108462383e-12
2.240029218466874667e-13	4.955227812338479485e-13	1.174951000964486867e-12	2.090763122363189390e-12	6.237886915627348989e-12
2.281075171581622049e-13	5.045587505522558553e-13	1.196454901656835514e-12	2.127313971624759003e-12	6.361070138591204461e-12
2.323453071671367375e-13	5.138865549167318464e-13	1.218660985823157621e-12	2.165030808297633883e-12	6.488286675174634985e-12
2.367224179514659767e-13	5.235195767646600162e-13	1.241601732947081661e-12	2.203966870459384850e-12	6.619721966470602156e-12
2.412453414321068346e-13	5.334719962204234555e-13	1.265311570909448778e-12	2.244178563193520882e-12	6.755572516595759658e-12
2.459209623985159617e-13	5.437588499500384121e-13	1.289827020432874989e-12	2.285725691989599646e-12	6.896046709317619296e-12
2.507565879248478516e-13	5.543960952181441156e-13	1.315186852340739554e-12	2.328671716759336536e-12	7.041365696888855634e-12
2.557599794243314088e-13	5.654006796853524128e-13	1.341432258959487208e-12	2.373084028599602979e-12	7.191764368557687718e-12
2.609393876186046405e-13	5.767906175478721712e-13	1.368607041151379664e-12	2.419034251686377389e-12	7.347492407110854096e-12
2.663035907321489083e-13	5.885850726938555949e-13	1.396757812644367803e-12	2.466598572970774089e-12	7.508815442812711371e-12
2.718619362598824574e-13	6.008044496333381265e-13	1.425934223529910199e-12	2.515858102674725931e-12	7.676016315248525824e-12
2.776243866991370906e-13	6.134704930524771136e-13	1.456189205031938000e-12	2.566899268955282640e-12	7.849396454883013184e-12
2.836015696864787880e-13	6.266063969498223162e-13	1.487579237915333901e-12	2.619814250530288559e-12	8.029277397631352167e-12
2.898048330360825171e-13	6.402369244346163445e-13	1.520164647205233900e-12	2.674701451542201847e-12	8.216002447437639557e-12
2.962463052407664092e-13	6.543885394071072765e-13	1.554009926235373764e-12	2.731666023490968854e-12	8.409938503799655710e-12
3.029389620706520409e-13	6.690895515013737793e-13	1.589184093441593140e-12	2.790820439702330684e-12	8.611478073407872076e-12
3.098966999892826853e-13	6.843702758556445298e-13	1.625761085773989458e-12	2.852285128528179535e-12	8.821041487628497938e-12
3.171344172047789649e-13	7.002632094875250600e-13	1.663820193127955316e-12	2.916189172316502748e-12	9.039079350510202740e-12
3.246681032863828512e-13	7.168032262966532487e-13	1.703446538802249459e-12	2.982671080158650162e-12	9.266075245398279665e-12
3.325149384071702365e-13	7.340277930007645925e-13	1.744731611695420543e-12	3.051879643543638343e-12	9.502548732176180975e-12
3.406934034248643123e-13	7.519772086396496604e-13	1.787773856766895965e-12	3.123974885349485161e-12	9.749058671716738097e-12
3.492234021882678334e-13	7.706948706630788286e-13	1.832679331236017134e-12	3.199129114111867864e-12	1.000620691942447296e-11
3.581263976612726335e-13	7.902275710630485864e-13	1.879562435094942394e-12	3.277528097268797225e-12	1.027464243592066394e-11
3.674255636950099621e-13	8.106258265292339646e-13	1.928546725798590803e-12	3.359372369132312546e-12	1.055506587012426892e-11
3.771459545579021952e-13	8.319442472132466078e-13	1.979765828501105524e-12	3.444878691739273385e-12	1.084823467840758627e-11
3.873146946608643668e-13	8.542419493989518241e-13	2.033364454975591021e-12	3.534281689549840321e-12	1.115496885338964299e-11
3.979611913001117907e-13	8.775830182131410098e-13	2.089499546432820843e-12	3.627835682274812307e-12	1.147615734755525511e-11
4.091173736943044674e-13	9.020370274979872633e-13	2.148341557906729678e-12	3.725816744019456013e-12	1.181276529059774582e-11
4.208179621300448881e-13	9.276796251341800922e-13	2.210075904775137846e-12	3.828525021551474737e-12	1.216584211559817933e-11
4.331007716670339336e-13	9.545931934883838360e-13	2.274904595425117841e-12	3.936287349980565766e-12	1.253653072838624247e-11
4.460070556123672411e-13	9.828675963060463102e-13	2.343048078166738490e-12	4.049460210655882124e-12	1.292607787730930669e-11
4.595818948782657013e-13	1.012601025336567930e-12	2.414747335385770442e-12	4.168433083867165735e-12	1.333584590794138667e-11
4.738746404207858809e-13	1.043900962331466772e-12	2.490266263777334396e-12	4.293632258248625922e-12	1.376732611995508022e-11
4.889394172582792273e-13	1.076885274883359019e-12	2.569894386532218249e-12	4.425525169971333652e-12	1.422215398264721268e-11
5.048357001367359636e-13	1.111683467981168688e-12	2.653949951821799855e-12	4.564625358293116780e-12	1.470212651293969101e-11
5.216289728063029637e-13	1.148438117278781153e-12	2.742783482179356747e-12	4.711498140343695084e-12	1.520922217692807656e-11
5.393914851764883700e-13	1.187306515078410345e-12	2.836781851823544109e-12	4.866767127822180941e-12	1.574562374555666308e-11
5.582031254245305282e-13	1.228462566128296352e-12	2.936372984142029249e-12	5.031121732412338670e-12	1.631374461970512861e-11
5.781524275657179679e-13	1.272098977795571805e-12	3.042031280118831569e-12	5.205325836241489950e-12	1.691625924361028062e-11
5.993377392135855751e-13	1.318429798341316628e-12	3.154283911299839289e-12	5.390227839974209201e-12	1.755613835286729296e-11
6.218685794632115650e-13	1.367693368333317992e-12	3.273718139036840635e-12	5.586772345872303087e-12	1.823668996033537647e-11
6.458672232810969444e-13	1.420155764245035908e-12	3.400989856632047330e-12	5.796013788592073313e-12	1.896160717792089067e-11
6.714705568146253713e-13	1.476114830732958621e-12	3.536833594431609588e-12	6.019132395501162349e-12	1.973502421451590949e-11
6.988322580769649523e-13	1.535904919901841693e-12	3.682074282237930450e-12	6.257452944609954052e-12	2.056158219342907772e-11
7.281253700861287287e-13	1.599902483289191755e-12	3.837641131693968030e-12	6.512466896696675473e-12	2.144650681356070267e-11
7.595453494837282982e-13	1.668532696942844160e-12	4.004584087565581755e-12	6.785858615252597709e-12	2.239570035979128459e-11
7.933136939119146383e-13	1.742277343962054702e-12	4.184093406427612342e-12	7.079536561924351741e-12	2.341585117921323971e-11
8.296822772906167539e-13	1.821684235057033527e-12	4.377523061208833125e-12	7.395670577393153933e-12	2.451456452030369367e-11
8.689385553546719085e-13	1.907378519840702716e-12	4.586418849808046743e-12	7.736736643083996712e-12	2.570051963451318230e-11
9.114118467257726661e-13	2.000076334791449189e-12	4.812552318250453241e-12	8.105570887882048665e-12	2.698365933476480752e-11
9.574809505795666595e-13	2.100601355007356950e-12	5.057961910787055850e-12	8.505435083405124921e-12	2.837541988874313392e-11
1.007583434945141202e-12	2.209904975397774666e-12	5.325003154350790116e-12	8.940096498470558640e-12	2.988901132700550267e-11
1.062227025768958394e-12	2.329091055700540965e-12	5.616410204964759454e-12	9.413925809122802970e-12	3.153976114570467196e-11
1.122003654271013355e-12	2.459446440447234374e-12	5.935371773364364840e-12	9.932017855262577879e-12	3.334553822799622134e-11
1.187606890193227419e-12	2.602478834434773763e-12	6.285625367853361357e-12	1.050034149627954126e-11	3.532727894028890314e-11
1.259853717210430537e-12	2.759964110983276940e-12	6.671575030490769258e-12	1.112592678293445355e-11	3.750964425982065147e-11
1.339711916473565078e-12	2.934005802991139151e-12	7.098439419586595508e-12	1.181710032378739683e-11	3.992184613547926821e-11
1.428334746783091517e-12	3.127110444613417873e-12	7.572439379400487400e-12	1.258378335494731215e-11	4.259869403392295722e-11
1.527105190586233677e-12	3.342283692770355302e-12	8.101037282450493350e-12	1.343787201136159907e-11	4.558193014600372599e-11
1.637692838798996764e-12	3.583153903708095957e-12	8.693244782707825006e-12	1.439372620425939261e-11	4.892194598400048163e-11
1.762127607695595981e-12	3.854132273194006994e-12	9.360021684652041890e-12	1.546880313451226591e-11	5.268000690430185621e-11
1.902896051977814332e-12	4.160622061122534330e-12	1.011479714054896193e-11	1.668448496853468772e-11	5.693115849233196208e-11
2.063068251964315466e-12	4.509294230100978560e-12	1.097415637815537061e-11	1.806716922434687508e-11	6.176805555035736212e-11
2.246466382538901229e-12	4.908453625785268066e-12	1.195875311161865874e-11	1.964971730534853657e-11	6.730604886970465398e-11
2.457890495960782584e-12	5.368529437352633033e-12	1.309453175195998724e-11	2.147339463352611114e-11	7.368999848023116084e-11
2.703423272724717019e-12	5.902737191804061390e-12	1.441437723400041273e-11	2.359048929259902198e-11	8.110346982562452000e-11
2.990844118996585814e-12	6.527978269129519420e-12	1.596035698895901770e-11	2.606787018979951422e-11	8.978122955845053496e-11
3.330194568295658913e-12	7.266068076975290800e-12	1.778678230903480712e-11	2.899184522999839352e-11	1.000263070575364959e-10
3.734551452378780908e-12	8.145415535413735071e-12	1.996439492694554287e-11	3.247480463880762429e-11	1.122333255375325127e-10
4.221079616767053399e-12	9.203309779133031923e-12	2.258606755752652882e-11	3.666426611605369818e-11	1.269202686250004156e-10
4.812443787887512110e-12	1.048898699601530863e-11	2.577444955274148016e-11	4.175500579207911779e-11	1.447710845977965917e-10
5.538634741657793569e-12	1.206759719793829513e-11	2.969185630477957736e-11	4.800474884510548380e-11	1.666907924753977198e-10
6.439141389964952139e-12	1.402492239101346474e-11	3.455203179005065501e-11	5.575283231550251958e-11	1.938710264494101052e-10
7.565010085188692521e-12	1.647184979893046579e-11	4.063129917489026031e-11	6.543789927544388466e-11	2.278521770976503807e-10
8.979285241775566409e-12	1.954532914548432713e-11	4.827094143455144314e-11	7.760168653070795246e-11	2.705366878534994163e-10
1.075182758093477619e-11	2.339711749197236537e-11	5.784912278985232615e-11	9.284450833407314059e-11	3.240326926826707582e-10
1.293941981133041519e-11	2.815056664091150182e-11	6.967310706318412047e-11	1.116543381494920549e-10	3.900536926908359654e-10
1.553481512188749409e-11	3.378995059498705705e-11	8.370323011114074579e-11	1.339690642474187489e-10	4.683810620545053554e-10
1.836933436375574109e-11	3.994889517110546686e-11	9.902523232888589362e-11	1.583396611865408062e-10	5.539248556572332567e-10
2.099885345341465721e-11	4.566272927322806930e-11	1.132326078056031333e-10	1.809506603191252972e-10	6.332834060645302446e-10
2.272550007405009908e-11	4.941561360170497774e-11	1.225441124564779341e-10	1.958065653225588421e-10	6.853980368851436494e-10
2.294793306407591245e-11	4.990139153692537702e-11	1.237012639396494480e-10	1.977412802936987185e-10	6.921229722582176308e-10
2.164365514986855332e-11	4.707123298487714767e-11	1.165810818822530021e-10	1.865619026678460579e-10	6.527794386046569226e-10
1.939320797244194230e-11	4.218619078409534929e-11	1.043270939262067840e-10	1.672566144984469360e-10	5.848857678921594512e-10
1.691255020806439541e-11	3.680147104341373522e-11	9.081604608169708275e-11	1.459771481602309636e-10	5.100466073791710868e-10
1.467879271262110790e-11	3.195348725024269211e-11	7.863031714113005313e-11	1.268233361239088846e-10	4.426592391543801102e-10
1.288956882372374201e-11	2.807161207754329015e-11	6.883766180263760025e-11	1.114940919850984361e-10	3.886875584480996900e-10
1.157483984694348110e-11	2.522103875366725498e-11	6.159666879419270300e-11	1.002480527985882644e-10	3.490358844297059491e-10
1.069875214615805731e-11	2.332403552109095030e-11	5.670824739283008260e-11	9.277877497114969693e-11	3.226225742508451244e-10
1.021516962081565251e-11	2.228058030316659777e-11	5.391605888384917187e-11	8.869196653894703717e-11	3.080557651809138852e-10
1.009116467340542869e-11	2.201940096265220589e-11	5.303324146880962057e-11	8.770747694530434694e-11	3.043422475613826315e-10
1.031531627243762669e-11	2.251601864782490682e-11	5.398669200765299344e-11	8.973080154402562561e-11	3.111378865089224636e-10
1.090020690538961876e-11	2.379819276445472591e-11	5.682983929090810257e-11	9.487477221923138026e-11	3.288229942669871909e-10
1.188250415060507280e-11	2.594611477170228164e-11	6.174250228808146315e-11	1.034604434030473476e-10	3.585048125085270290e-10
1.331958092309990333e-11	2.908505792067156669e-11	6.901291974361615263e-11	1.159879511567986425e-10	4.019155206595333251e-10
1.527646552583093410e-11	3.335694389687909123e-11	7.897020470458124125e-11	1.330234093451039327e-10	4.610183585869094829e-10
1.778898784997931047e-11	3.884001493591414395e-11	9.179465646290543132e-11	1.548791593086116758e-10	5.368952547759373833e-10
2.078102066887983305e-11	4.536843245720403125e-11	1.070924029360561595e-10	1.808955467066016330e-10	6.272488654022074638e-10
2.392767390011912673e-11	5.223405337581850965e-11	1.231925325771890582e-10	2.082535613566384675e-10	7.222732644683924188e-10
2.654644085154206844e-11	5.794913911743678786e-11	1.365878489691391152e-10	2.310300749960729864e-10	8.013683332569601756e-10
2.775485875184556881e-11	6.059005364973720656e-11	1.427445072755848503e-10	2.415663356726067511e-10	8.378985824108216733e-10
2.702327620183226177e-11	5.900227748854242676e-11	1.389409826374808257e-10	2.352658706856674446e-10	8.158778304865514932e-10
2.462863956203417706e-11	5.378964693139163566e-11	1.265986854179127301e-10	2.145332573872897571e-10	7.436662551531899645e-10
2.140395549089641594e-11	4.676819693026276461e-11	1.099951268767488152e-10	1.865995603340770903e-10	6.464082335232388365e-10
1.813116028259759073e-11	3.964264611709356850e-11	9.314560345097536512e-11	1.582526408672109537e-10	5.477068283677938837e-10
1.524223260141615265e-11	3.335484017939492023e-11	7.826805098344446883e-11	1.332429350814872598e-10	4.606022606082342573e-10
1.287060541865798969e-11	2.819583382919414015e-11	6.604706805004748502e-11	1.127297351537769893e-10	3.891237778775301130e-10
1.099474979946751628e-11	2.411890499730744735e-11	5.637134276721403201e-11	9.652750449011436994e-11	3.326236420300839963e-10
9.539377255730346320e-12	2.096018130104794332e-11	4.885340410335092337e-11	8.398434584850687772e-11	2.888319029419703260e-10
8.423760105844923742e-12	1.854398875950573515e-11	4.307776352180406050e-11	7.440148527730416487e-11	2.553150186764711581e-10
7.579078807346820460e-12	1.672068440969312770e-11	3.868997037469618964e-11	6.718394186133443593e-11	2.299996297046617413e-10
6.952087874186969609e-12	1.537466922973122826e-11	3.541538867262314847e-11	6.187247830617375413e-11	2.112834293537393703e-10
6.503932777922900574e-12	1.442183760350019345e-11	3.305305456400754011e-11	5.813350720210172937e-11	1.979997466989344626e-10
6.207839716491401887e-12	1.380457963781361891e-11	3.146372422274555879e-11	5.573927476971019147e-11	1.893482111330106477e-10
6.047035022987146862e-12	1.348729789400969138e-11	3.055907214344947089e-11	5.455012206701338559e-11	1.848324909485698321e-10
6.013302774404391004e-12	1.345333450969070538e-11	3.029412661114821396e-11	5.450240243927173391e-11	1.842174927973184728e-10
6.106260762591338743e-12	1.370349066393999400e-11	3.066333843999151565e-11	5.560279501704178668e-11	1.875085158799336259e-10
6.333351887020730168e-12	1.425614120953963466e-11	3.170024790642476549e-11	5.792904516061381319e-11	1.949523673067229259e-10
6.710545818980489886e-12	1.514894370697902783e-11	3.348070082432088813e-11	6.163715107157285902e-11	2.070603910416291113e-10
7.263738154794110677e-12	1.644212195794895581e-11	3.612953090889367101e-11	6.697493427613460917e-11	2.246531067061482084e-10
8.030730269128299830e-12	1.822306323024360084e-11	3.983012192946247605e-11	7.430094233657385134e-11	2.489228690196127368e-10
9.063291523218907191e-12	2.061109063891891559e-11	4.483440241150080607e-11	8.410403963760700856e-11	2.814989679645427828e-10
1.042773576662851431e-11	2.375881527751647652e-11	5.146560055496595887e-11	9.700899404404798528e-11	3.244660132538031658e-10
1.219983743429370818e-11	2.784048843740630458e-11	6.009334928347266055e-11	1.137288980912874083e-10	3.802046550980848492e-10
1.444447377147046143e-11	3.300528955812237800e-11	7.103415066938849577e-11	1.348742175056611371e-10	4.507530499764796465e-10
1.716213283517648775e-11	3.925455546407195589e-11	8.428990295594767197e-11	1.604508621557574041e-10	5.361287377794868540e-10
2.018317362000413040e-11	4.619907927750927043e-11	9.903106865466788445e-11	1.888679103086636976e-10	6.310112717409732878e-10
2.303410125003424488e-11	5.275217181138062755e-11	1.129430689806361485e-10	2.156826903589907124e-10	7.205468308093691405e-10
2.493279000018559827e-11	5.711870242123949026e-11	1.222029234837343330e-10	2.335559854279188014e-10	7.801984062663758631e-10
2.514649281868615203e-11	5.761686253561579159e-11	1.232290371243128937e-10	2.356118619036884953e-10	7.869779880228392398e-10
2.355822125441048146e-11	5.397821235448882587e-11	1.154494145372821230e-10	2.207529796501279607e-10	7.372161248319774587e-10
2.077203860930507145e-11	4.758936886629041395e-11	1.018162815502201182e-10	1.946487507542602829e-10	6.498654058406356916e-10
1.760944414700802483e-11	4.033603095141595012e-11	8.634462226369127395e-11	1.650090855896424801e-10	5.507001133472415058e-10
1.464370417972407117e-11	3.353410561535231491e-11	7.183618515129147199e-11	1.372142551224209125e-10	4.577064110424156421e-10
1.211813233643009915e-11	2.774213365495294580e-11	5.948006878058179167e-11	1.135479873317384641e-10	3.785184959832468134e-10
1.006609868398484524e-11	2.303675443857666574e-11	4.943927221419971125e-11	9.432372060577419831e-11	3.141837602484829818e-10
8.431391736328222201e-12	1.928898047353539185e-11	4.143897065399548900e-11	7.901416755623393416e-11	2.629390218286871628e-10
7.135355942091323827e-12	1.631830261441779113e-11	3.509465284251881147e-11	6.688138322759220204e-11	2.223168951286434765e-10
6.104516758492844361e-12	1.395610010522474450e-11	3.004713904790185981e-11	5.723602151060845722e-11	1.900125031627058341e-10
5.278595548497256377e-12	1.206403818653124238e-11	2.600175316901765105e-11	4.951255584230069903e-11	1.641349416841345974e-10
4.610735977873235991e-12	1.053458823661388200e-11	2.272942819790162836e-11	4.327140685186699743e-11	1.432143870762946111e-10
4.065323036890680126e-12	9.286022056468948633e-12	2.005604563141734863e-11	3.817847713436300908e-11	1.261336748258865882e-10
3.615478084045811665e-12	8.256662449480226724e-12	1.785019155505912466e-11	3.398164523215487721e-11	1.120497129331803365e-10
3.240898050904516082e-12	7.399923723315522985e-12	1.601259495215742129e-11	3.049048915696749334e-11	1.003256924740787533e-10
2.926167604853673357e-12	6.680437757423675054e-12	1.446787772250385310e-11	2.756044822391680613e-11	9.047813625917823036e-11
2.659495500022627060e-12	6.071153699668483288e-12	1.315837802897523574e-11	2.508096555636167056e-11	8.213725557182545852e-11
2.431785497595836616e-12	5.551205591361407951e-12	1.203960894097612032e-11	2.296677025855583365e-11	7.501780336281204865e-11
2.235957362659727636e-12	5.104353984847304108e-12	1.107693939906932761e-11	2.115150635295619621e-11	6.889777309004740138e-11
2.066450362158059521e-12	4.717846448642981232e-12	1.024316721208424064e-11	1.958307434000579802e-11	6.360282315005670226e-11
1.918858690275093832e-12	4.381580879730610478e-12	9.516736896621312859e-12	1.822021079200245759e-11	5.899484025435808710e-11
1.789662096353335970e-12	4.087487330270813498e-12	8.880422856876458524e-12	1.702996135859272336e-11	5.496348959194890394e-11
1.676025397709038726e-12	3.829067944355227804e-12	8.320349269709556941e-12	1.598580023148437154e-11	5.141992613578523034e-11
1.575648099430361717e-12	3.601051907014366967e-12	7.825254891351874764e-12	1.506621987718801139e-11	4.829207800507286565e-11
1.486650714801783070e-12	3.399134637871264476e-12	7.385937256330258493e-12	1.425366526266715176e-11	4.552108132879410753e-11
1.407488182642673322e-12	3.219779191083090923e-12	6.994829324971530131e-12	1.353372249358037005e-11	4.305856537006126092e-11
1.336883468277305698e-12	3.060063999738473274e-12	6.645674785443636097e-12	1.289449704354607670e-11	4.086457109295249919e-11
1.273776342173016675e-12	2.917565481681745945e-12	6.333277538398207924e-12	1.232613466052887906e-11	3.890594620379616817e-11
1.217283681812612007e-12	2.790267125306644840e-12	6.053307498489625508e-12	1.182045071503996368e-11	3.715510209367532925e-11
1.166668582875762813e-12	2.676488826927931590e-12	5.802149446417023108e-12	1.137064253159069436e-11	3.558904754686601734e-11
1.121316160886130960e-12	2.574831597286200912e-12	5.576784582069927446e-12	1.097106465462557557e-11	3.418863250754827121e-11
1.080714137897893577e-12	2.484133188397221627e-12	5.374695495855171158e-12	1.061704850944558372e-11	3.293794121052614995e-11
1.044435946913865900e-12	2.403429221416777124e-12	5.193783564604022488e-12	1.030474329281397572e-11	3.182376092979701286e-11
1.012122764328541624e-12	2.331911056405102333e-12	5.032281441310685435e-12	1.003093984069194456e-11	3.083500741444950801e-11
9.834583852730391618e-13	2.268865402362881380e-12	4.888631324667125537e-12	9.792811275486838685e-12	2.996190354259732262e-11
9.581292795216893803e-13	2.213576715934986305e-12	4.761292122195036415e-12	9.587486534641273088e-12	2.919465423798051785e-11
9.357716495416356183e-13	2.165196993292203377e-12	4.648484233744923159e-12	9.411477612021620646e-12	2.852167993758466289e-11
9.159458530171852860e-13	2.122683358771747457e-12	4.548066014349595385e-12	9.260407568433243270e-12	2.792876911212770637e-11
8.982214663007304476e-13	2.085010529452582495e-12	4.457942335569288579e-12	9.129961009502612281e-12	2.740195593887734516e-11
8.823696165039016007e-13	2.051649809661503414e-12	4.376989012667356397e-12	9.018020079332541041e-12	2.693400997399892712e-11
8.684539341334708842e-13	2.022795929951839890e-12	4.305489786884882508e-12	8.925678049759051007e-12	2.652750897968639675e-11
8.566912119727291585e-13	1.999021264198036220e-12	4.244465958823360376e-12	8.855704614743110819e-12	2.619015217153845944e-11
8.472671597547522979e-13	1.980818338589862039e-12	4.194790119100119552e-12	8.810514020423750982e-12	2.592855978032685998e-11
8.402780480845350698e-13	1.968455254387406722e-12	4.156905237450743154e-12	8.791525643468912790e-12	2.574631302845380390e-11
8.357638607824802972e-13	1.962058559191400133e-12	4.130983779967632756e-12	8.799536758022527924e-12	2.564507634360560905e-11
8.337533557575150965e-13	1.961725669169343903e-12	4.117144087588943626e-12	8.835226793674567100e-12	2.562612004794001401e-11
8.342906968799134758e-13	1.967591386082766267e-12	4.115578133919685896e-12	8.899456944523797352e-12	2.569122099825072407e-11
8.374430249937756915e-13	1.979846853375243129e-12	4.126587628961535905e-12	8.993356868198324220e-12	2.584291875478028120e-11
